base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
5.33	7.59	7.35	0.05	[24.0, 15.27, 12.98, 10.65, 8.01, 7.09, 6.56, 6.14, 5.74, 5.33]	[nan, 18.22, 14.77, 11.82, 11.29, 10.04, 9.27, 8.32, 7.96, 7.59]	[24.0, 16.71, 14.15, 11.52, 10.61, 9.53, 8.86, 8.03, 7.71, 7.35]	[0.1, 0.96, 0.62, 0.19, 0.16, 0.04, 0.07, 0.05, 0.06, 0.05]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	1.0	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.92	7.62	7.34	0.05	[23.42, 14.23, 12.02, 9.7, 7.38, 6.49, 6.03, 5.68, 5.39, 4.92]	[nan, 18.34, 14.77, 11.85, 11.13, 9.97, 9.19, 8.28, 7.96, 7.62]	[23.42, 16.23, 13.82, 11.29, 10.35, 9.37, 8.72, 7.94, 7.66, 7.34]	[0.67, 1.0, 0.61, 0.31, 0.32, 0.19, 0.12, 0.15, 0.11, 0.05]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	3	1.0	1.0	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
5.21	7.62	7.37	0.07	[22.97, 14.77, 12.43, 10.08, 7.79, 6.89, 6.32, 6.04, 5.68, 5.21]	[nan, 18.46, 14.7, 11.84, 11.19, 9.99, 9.17, 8.31, 7.94, 7.62]	[22.97, 16.57, 13.92, 11.38, 10.48, 9.45, 8.75, 8.02, 7.68, 7.37]	[0.63, 0.47, 0.47, 0.18, 0.22, 0.19, 0.12, 0.12, 0.11, 0.07]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
1.71	0.38	0.52	0.04	[23.42, 13.65, 13.58, 10.12, 8.5, 1.61, 0.0, 0.0, 0.0, 1.71]	[nan, 17.43, 11.83, 6.32, 5.07, 0.96, 1.12, 0.81, 0.68, 0.38]	[23.42, 15.5, 12.43, 7.3, 5.78, 1.07, 0.95, 0.7, 0.6, 0.52]	[0.41, 1.65, 1.37, 4.08, 3.5, 0.24, 0.2, 0.08, 0.1, 0.04]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.64	0.0	0.48	0.01	[23.35, 23.36, 4.67, 4.61, 4.55, 4.44, 4.64, 4.61, 4.62, 4.64]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.35, 11.95, 1.6, 1.19, 0.94, 0.77, 0.69, 0.6, 0.54, 0.48]	[0.27, 0.3, 0.06, 0.02, 0.0, 0.03, 0.02, 0.01, 0.01, 0.01]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
3.7	0.08	0.45	0.02	[23.02, 19.55, 4.68, 4.52, 3.67, 4.5, 4.53, 1.71, 3.85, 3.7]	[nan, 0.76, 0.0, 0.0, 0.18, 0.0, 0.01, 0.48, 0.09, 0.08]	[23.02, 10.37, 1.61, 1.17, 0.9, 0.78, 0.69, 0.64, 0.53, 0.45]	[0.63, 2.34, 0.07, 0.06, 0.03, 0.01, 0.05, 0.04, 0.01, 0.02]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
24.29	0.0	2.53	0.03	[23.67, 24.18, 24.24, 24.24, 24.11, 24.11, 23.85, 24.0, 23.95, 24.29]	[nan, 0.0, 0.03, 0.1, 0.18, 0.0, 0.1, 0.06, 0.0, 0.0]	[23.67, 12.37, 8.36, 6.35, 5.14, 4.18, 3.63, 3.18, 2.77, 2.53]	[0.3, 0.21, 0.16, 0.09, 0.04, 0.04, 0.08, 0.04, 0.03, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.79	0.0	0.5	0.04	[23.12, 17.44, 6.41, 4.96, 4.32, 4.49, 4.32, 4.67, 4.68, 4.79]	[nan, 0.57, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.12, 9.2, 2.2, 1.28, 0.9, 0.78, 0.64, 0.61, 0.54, 0.5]	[0.45, 4.6, 0.46, 0.14, 0.06, 0.01, 0.05, 0.02, 0.01, 0.04]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
24.17	0.33	2.82	0.07	[23.45, 22.96, 23.26, 23.39, 23.24, 22.93, 23.38, 23.2, 23.0, 24.17]	[nan, 1.97, 2.18, 1.21, 1.46, 0.49, 0.92, 0.56, 0.48, 0.33]	[23.45, 12.71, 9.43, 6.95, 5.98, 4.38, 4.26, 3.51, 3.09, 2.82]	[0.29, 0.2, 0.21, 0.07, 0.02, 0.11, 0.05, 0.0, 0.05, 0.07]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.46	7.77	7.42	0.08	[23.3, 15.0, 12.21, 9.51, 7.06, 6.0, 5.44, 5.15, 4.86, 4.46]	[nan, 18.71, 15.09, 12.07, 11.43, 10.17, 9.41, 8.46, 8.09, 7.77]	[23.3, 16.81, 14.1, 11.41, 10.53, 9.44, 8.82, 8.03, 7.71, 7.42]	[0.12, 0.39, 0.1, 0.13, 0.05, 0.03, 0.08, 0.07, 0.05, 0.08]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
24.05	0.16	2.65	0.07	[23.77, 23.8, 24.2, 23.92, 23.93, 23.73, 23.8, 23.48, 23.38, 24.05]	[nan, 1.34, 1.66, 0.76, 1.04, 0.27, 0.7, 0.41, 0.29, 0.16]	[23.77, 12.83, 9.41, 6.76, 5.79, 4.34, 4.13, 3.41, 2.96, 2.65]	[0.75, 0.29, 0.27, 0.18, 0.12, 0.12, 0.08, 0.08, 0.08, 0.07]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	1	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.79	7.67	7.37	0.02	[23.54, 13.17, 11.01, 9.29, 6.98, 6.23, 5.82, 5.56, 5.17, 4.79]	[nan, 19.19, 15.18, 12.21, 11.48, 10.17, 9.34, 8.37, 8.01, 7.67]	[23.54, 16.11, 13.75, 11.45, 10.54, 9.49, 8.82, 8.0, 7.68, 7.37]	[0.1, 1.1, 0.69, 0.17, 0.12, 0.1, 0.07, 0.04, 0.01, 0.02]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.55	0.0	0.47	0.0	[22.95, 10.45, 5.3, 4.72, 4.61, 4.84, 4.58, 4.55, 4.91, 4.55]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[22.95, 5.35, 1.82, 1.22, 0.95, 0.84, 0.68, 0.59, 0.57, 0.47]	[0.62, 0.61, 0.21, 0.06, 0.02, 0.07, 0.0, 0.0, 0.06, 0.0]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
21.58	0.0	2.25	0.03	[23.38, 23.15, 22.85, 22.56, 22.45, 22.26, 22.23, 22.41, 22.0, 21.58]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.38, 11.84, 7.85, 5.84, 4.66, 3.86, 3.3, 2.92, 2.55, 2.25]	[0.37, 0.19, 0.09, 0.17, 0.06, 0.08, 0.09, 0.14, 0.08, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
0.0	0.53	0.47	0.0	[22.86, 17.56, 17.09, 15.68, 11.47, 0.0, 4.44, 3.24, 3.03, 0.0]	[nan, 15.03, 11.18, 8.32, 7.66, 1.53, 0.03, 0.23, 0.2, 0.53]	[22.86, 16.32, 13.21, 10.23, 8.45, 1.26, 0.68, 0.62, 0.53, 0.47]	[0.13, 0.2, 0.14, 0.3, 1.06, 0.18, 0.08, 0.04, 0.0, 0.0]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
5.52	7.59	7.37	0.06	[23.18, 15.74, 13.21, 10.82, 8.27, 7.12, 6.59, 6.24, 5.92, 5.52]	[nan, 17.94, 14.68, 11.62, 11.12, 9.93, 9.14, 8.26, 7.91, 7.59]	[23.18, 16.82, 14.17, 11.42, 10.53, 9.45, 8.76, 7.99, 7.68, 7.37]	[0.36, 0.09, 0.19, 0.08, 0.05, 0.07, 0.06, 0.06, 0.08, 0.06]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
23.53	0.0	2.45	0.02	[23.6, 23.73, 23.85, 23.79, 24.21, 23.73, 23.77, 23.64, 23.8, 23.53]	[nan, 0.0, 0.02, 0.2, 0.22, 0.0, 0.12, 0.12, 0.0, 0.0]	[23.6, 12.14, 8.21, 6.3, 5.2, 4.11, 3.64, 3.18, 2.76, 2.45]	[0.32, 0.05, 0.03, 0.04, 0.02, 0.0, 0.03, 0.01, 0.05, 0.02]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
4.1	7.59	7.23	0.2	[23.7, 11.86, 9.82, 8.02, 6.23, 5.35, 5.01, 4.79, 4.5, 4.1]	[nan, 18.68, 14.87, 11.94, 11.42, 10.15, 9.32, 8.37, 7.98, 7.59]	[23.7, 15.19, 13.14, 10.92, 10.35, 9.31, 8.68, 7.9, 7.57, 7.23]	[0.33, 2.72, 1.71, 0.82, 0.28, 0.21, 0.14, 0.17, 0.17, 0.2]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
20.97	0.0	2.19	0.03	[23.11, 22.56, 22.67, 22.35, 22.23, 21.82, 21.5, 21.65, 21.36, 20.97]	[nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]	[23.11, 11.54, 7.79, 5.78, 4.61, 3.78, 3.2, 2.82, 2.47, 2.19]	[0.23, 0.11, 0.13, 0.09, 0.11, 0.05, 0.04, 0.06, 0.04, 0.03]	country211_cap_incft	country211	./data	cap_incft	64	50	0.5	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.1	100	15	8	2	3	LoRA	5	6	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	10	0.01	-1	1.0	False	False	True	False	22	21	211	10	checkpoint/country211_cap_incft	[224, 224]
