base_last	incremental_last	all_last	all_std_last	base	incremental	all	all_std	exp_name	dataset	dataroot	result_key	batch_size_base	epochs_base	lr_base	schedule	milestones	step	decay	momentum	ce_loss_factor	moco_dim	moco_k	moco_m	moco_t	moco_loss_factor	num_views	ce_loss_factor_incft	hf_model_checkpoint	encoder	num_mlp	shot	fsl_setup	incft	incft_layers	epochs_incremental	consistency_loss_factor	inc_ft_lr_factor	test_batch_size	eval_freq	num_workers	seed	num_seeds	pet_cls	rank	encoder_ft_start_layer	adapt_blocks	encoder_ft_start_epoch	encoder_lr_factor	limited_base_class	limited_base_samples	pet_on_teacher	update_base_classifier_with_prototypes	start_training_with_prototypes	add_bias_in_classifier	base_class	way	num_classes	sessions	save_path	size_crops
91.43	50.42	54.52	1.02	[97.03, 93.17, 88.63, 90.83, 89.93, 91.33, 91.57, 90.87, 91.3, 91.43]	[nan, 89.83, 83.43, 78.92, 70.66, 65.61, 60.25, 57.36, 54.18, 50.42]	[97.03, 91.5, 85.17, 81.9, 74.51, 69.89, 64.72, 61.55, 58.31, 54.52]	[0.46, 0.43, 0.54, 0.48, 0.21, 0.91, 0.56, 0.78, 0.85, 1.02]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	5	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
6.67	0.37	1.0	0.0	[96.87, 72.93, 22.43, 10.57, 10.0, 12.27, 3.33, 10.03, 10.0, 6.67]	[nan, 36.07, 1.32, 0.0, 0.0, 0.67, 2.12, 0.02, 0.02, 0.37]	[96.87, 54.5, 8.35, 2.64, 2.0, 2.6, 2.29, 1.27, 1.13, 1.0]	[0.25, 17.32, 2.91, 0.6, 0.0, 1.32, 0.63, 0.0, 0.02, 0.0]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	10	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
72.63	78.41	77.83	1.11	[96.8, 89.37, 82.67, 81.13, 78.23, 77.27, 76.2, 74.83, 74.13, 72.63]	[nan, 90.4, 88.13, 85.61, 82.44, 80.51, 79.91, 79.23, 79.62, 78.41]	[96.8, 89.88, 86.31, 84.49, 81.59, 79.97, 79.38, 78.68, 79.01, 77.83]	[0.24, 1.1, 0.95, 0.89, 0.81, 1.18, 1.21, 1.18, 1.21, 1.11]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	0	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
0.0	1.28	1.15	0.13	[96.73, 91.0, 25.63, 19.57, 25.03, 12.9, 7.73, 7.2, 3.33, 0.0]	[nan, 85.4, 30.95, 1.59, 1.5, 0.22, 1.0, 0.48, 0.83, 1.28]	[96.73, 88.2, 29.18, 6.08, 6.21, 2.33, 1.96, 1.32, 1.11, 1.15]	[0.17, 2.34, 6.74, 1.25, 4.76, 0.56, 0.48, 0.09, 0.0, 0.13]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
95.63	26.14	33.09	0.52	[96.77, 95.87, 93.6, 95.53, 94.57, 95.03, 95.23, 95.07, 95.1, 95.63]	[nan, 82.1, 71.25, 58.52, 48.74, 43.2, 40.6, 36.99, 32.08, 26.14]	[96.77, 88.98, 78.7, 67.77, 57.91, 51.84, 48.41, 44.25, 39.08, 33.09]	[0.12, 1.56, 2.25, 2.75, 1.69, 1.8, 0.58, 0.72, 1.05, 0.52]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier	10	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
69.27	79.31	78.31	0.41	[97.13, 88.43, 81.27, 79.23, 75.07, 74.0, 72.8, 71.5, 70.63, 69.27]	[nan, 92.23, 89.6, 86.98, 83.72, 82.02, 81.17, 80.34, 80.53, 79.31]	[97.13, 90.33, 86.82, 85.04, 81.99, 80.68, 79.97, 79.23, 79.43, 78.31]	[0.09, 0.27, 0.37, 0.44, 0.4, 0.31, 0.4, 0.51, 0.4, 0.41]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
23.0	3.43	5.39	6.19	[96.67, 89.47, 32.83, 23.13, 11.07, 11.93, 18.23, 4.4, 22.57, 23.0]	[nan, 83.97, 35.08, 9.27, 0.05, 0.0, 0.62, 2.0, 2.63, 3.43]	[96.67, 86.72, 34.34, 12.73, 2.25, 1.99, 3.14, 2.3, 4.84, 5.39]	[0.19, 2.76, 4.2, 8.75, 0.16, 0.09, 2.3, 1.17, 5.07, 6.19]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
11.43	10.09	10.23	8.96	[97.0, 89.87, 79.43, 63.6, 45.83, 26.1, 25.27, 18.4, 3.43, 11.43]	[nan, 90.43, 84.23, 71.68, 57.13, 37.97, 33.2, 21.19, 6.54, 10.09]	[97.0, 90.15, 82.63, 69.66, 54.87, 35.99, 32.07, 20.84, 6.19, 10.23]	[0.41, 0.65, 3.77, 9.4, 4.58, 10.16, 9.39, 7.73, 1.01, 8.96]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
78.33	76.19	76.4	0.98	[96.67, 91.43, 85.87, 84.97, 82.73, 81.77, 80.9, 80.1, 79.27, 78.33]	[nan, 88.83, 86.25, 84.07, 80.93, 78.45, 77.86, 77.17, 77.6, 76.19]	[96.67, 90.13, 86.12, 84.29, 81.29, 79.01, 78.29, 77.53, 77.78, 76.4]	[0.34, 0.31, 0.23, 0.43, 0.5, 0.52, 0.63, 0.69, 0.83, 0.98]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	0	1.0	0.1	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
11.47	11.02	11.07	5.59	[96.77, 90.4, 81.93, 74.6, 54.77, 24.53, 23.8, 26.17, 14.87, 11.47]	[nan, 90.4, 84.62, 78.71, 57.96, 30.67, 29.78, 28.79, 16.95, 11.02]	[96.77, 90.4, 83.72, 77.68, 57.32, 29.64, 28.93, 28.46, 16.72, 11.07]	[0.12, 0.64, 4.68, 7.42, 14.44, 2.09, 14.43, 11.17, 0.62, 5.59]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	0.5	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	1	1.0	0.01	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
9.23	0.0	0.92	0.17	[96.67, 13.5, 10.17, 11.1, 10.5, 9.87, 9.7, 9.67, 10.37, 9.23]	[nan, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.0, 0.0]	[96.67, 6.75, 3.39, 2.77, 2.1, 1.67, 1.39, 1.21, 1.15, 0.92]	[0.09, 0.8, 0.53, 0.37, 0.29, 0.0, 0.09, 0.07, 0.11, 0.17]	cifar100_cap_incft	cifar100	./data	cap_incft	64	50	0.1	Cosine	[60, 70]	40	0.0005	0.9	1.0	128	65536	0.999	0.07	1.0	2	1.0	google/vit-base-patch16-224-in21k	vit-b16	0	10	FSCIT	True	classifier+pet	5	1.0	0.1	100	15	8	2	3	LoRA	5	9	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0	0.001	-1	1.0	False	False	True	False	10	10	100	10	checkpoint/cifar100_cap_incft	[224, 224]
